"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","WAB_20min_10mon","WAB_30min_10mon","carotenoidtotal","betacarotenoid_nirs","branch_number","DM_nirs","height_1st_branch","frogskin1_5","vigor1_5","lodging1_3","planted_number_plot","plant_type","harvest_number","mites_3mon","root_skin_color1_3","root_type1_5","root_rot_number","germinated_number_plot","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc"
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14042A-5_90",1,90,3,26,"test"," (Operator: lizbethpino, Time: )","GM14042A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.66513832936409,7.89022680228804,0.9851067,0.5472438,3,41.0976677,95,1,4,1,5,3,2,NA,2,2,4,5,NA,3,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14042A-6_314",1,314,10,7,"test"," (Operator: lizbethpino, Time: )","GM14042A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.4279997,0.0510594,3,39.8616829,35,1,3,1,5,5,2,NA,3,4,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14042A-7_203",1,203,7,11,"test"," (Operator: lizbethpino, Time: )","GM14042A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.5083801661113,7.72616501715822,0.624918,0.3933519,3,43.4378395,95,1,3,1,5,2,2,NA,3,3,3,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14042A-8_274",1,274,9,18,"test"," (Operator: lizbethpino, Time: )","GM14042A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.04254224204476,11.5683163221545,0.1594363,NA,3,41.7476883,90,1,3,1,5,4,2,NA,3,3,3,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14042A-9_690",1,690,22,15,"test"," (Operator: lizbethpino, Time: )","GM14042A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.5956018,0.2493872,2,42.3755684,20,1,3,1,5,5,2,NA,1,4,5,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-10_745",1,745,24,24,"test"," (Operator: lizbethpino, Time: )","GM14045A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.75412541254124,9.42656765676567,0.2909867,0.0922657,5,41.5144005,40,1,4,3,5,4,2,NA,1,1,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-11_813",1,813,26,20,"test"," (Operator: lizbethpino, Time: )","GM14045A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.68309994245157,7.67312488010742,0.4975813,0.4042757,3,43.431179,120,1,4,1,5,4,2,NA,3,3,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-12_622",1,622,20,19,"test"," (Operator: lizbethpino, Time: )","GM14045A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.3068814,0.0659976,1,40.6370926,80,1,3,1,5,4,2,NA,1,4,12,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-13_728",1,728,23,24,"test"," (Operator: lizbethpino, Time: )","GM14045A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.85912462669795,12.0259465013969,1.2597307,0.6851349,2,44.2892342,140,1,3,1,5,4,2,NA,2,4,1,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-1_410",1,410,13,26,"test"," (Operator: lizbethpino, Time: )","GM14045A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.60858478538037,18.5507862303443,0.4963003,0.2715577,3,41.9192429,115,1,4,1,5,3,2,NA,3,3,9,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-14_555",1,555,18,22,"test"," (Operator: lizbethpino, Time: )","GM14045A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.21170260262099,19.9595556372613,0.7692715,0.3336337,3,44.6433372,35,1,2,2,5,5,2,NA,3,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-15_76",1,76,3,12,"test"," (Operator: lizbethpino, Time: )","GM14045A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.94860986382714,18.8735956600627,0.5338526,0.017485,2,42.9670372,145,1,4,1,5,3,2,NA,1,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-16_766",1,766,24,3,"test"," (Operator: lizbethpino, Time: )","GM14045A-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.47134040758335,19.1315544110465,0.673263,0.5539681,1,42.6847267,115,1,4,1,5,3,2,NA,3,3,1,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-17_250",1,250,8,7,"test"," (Operator: lizbethpino, Time: )","GM14045A-17","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.27746900384779,21.1415134672937,0.8812519,0.4071113,1,41.5507469,240,1,3,1,5,1,2,NA,1,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-18_316",1,316,10,5,"test"," (Operator: lizbethpino, Time: )","GM14045A-18","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.4190137,0.365295,3,39.6870842,130,1,3,1,5,3,2,NA,1,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-19_692",1,692,22,13,"test"," (Operator: lizbethpino, Time: )","GM14045A-19","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6926897,0.0806086,1,40.0911255,110,1,4,2,5,2,2,NA,1,4,28,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-20_437",1,437,14,12,"test"," (Operator: lizbethpino, Time: )","GM14045A-20","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.53605560382274,21.1027677795705,0.2245995,NA,1,42.8447647,165,1,3,1,5,4,2,NA,1,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-2_109",1,109,4,20,"test"," (Operator: lizbethpino, Time: )","GM14045A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",10.7707701245884,20.3085662642825,0.0158903,NA,1,42.1490479,230,1,3,1,5,3,2,NA,2,3,4,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-21_324",1,324,11,4,"test"," (Operator: lizbethpino, Time: )","GM14045A-21","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.76200233592197,12.0955678954163,1.0133032,0.2335409,3,40.3756638,135,1,3,1,5,3,2,NA,3,3,5,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-22_434",1,434,14,15,"test"," (Operator: lizbethpino, Time: )","GM14045A-22","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.39761727475801,14.7252419955324,1.286249,0.8183234,4,41.3880463,170,1,3,1,5,4,2,NA,3,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-23_493",1,493,16,20,"test"," (Operator: lizbethpino, Time: )","GM14045A-23","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.3768364,NA,2,43.2166061,135,4,3,1,5,3,2,NA,2,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-24_850",1,850,27,18,"test"," (Operator: lizbethpino, Time: )","GM14045A-24","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.6419961,0.0615622,2,42.2602272,155,1,3,1,5,3,2,NA,2,4,15,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-25_791",1,791,25,23,"test"," (Operator: lizbethpino, Time: )","GM14045A-25","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.03159941662617,8.96937287311621,0.8459263,0.6865221,3,43.4345169,15,1,4,3,5,5,2,NA,3,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-26_332",1,332,11,12,"test"," (Operator: lizbethpino, Time: )","GM14045A-26","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.99225941836754,15.1228396650367,0.3342423,0.1556493,3,42.3025818,20,1,3,1,5,4,2,NA,3,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-27_425",1,425,14,24,"test"," (Operator: lizbethpino, Time: )","GM14045A-27","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.03222656249999,22.2900390625,0.6958842,0.2898922,3,40.0483589,110,1,3,1,5,3,2,NA,3,3,12,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-3_102",1,102,4,27,"test"," (Operator: lizbethpino, Time: )","GM14045A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.88992379339543,9.88569009314141,0.4430034,0.1155554,3,42.6158485,155,1,4,1,5,2,2,NA,2,3,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-4_819",1,819,26,14,"test"," (Operator: lizbethpino, Time: )","GM14045A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",14.3524699599466,28.8050734312417,0.2679479,NA,0,41.5397301,215,1,3,1,5,3,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-5_5",1,5,1,5,"test"," (Operator: lizbethpino, Time: )","GM14045A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.55987330978194,12.7177488122792,1.2952027,0.9733686,3,42.6461601,30,1,3,1,5,5,2,NA,1,3,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-6_810",1,810,26,23,"test"," (Operator: lizbethpino, Time: )","GM14045A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.89276756469652,10.4694738705775,0.9057445,0.3898529,3,43.1315575,40,1,4,1,5,3,2,NA,2,3,2,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-7_742",1,742,24,27,"test"," (Operator: lizbethpino, Time: )","GM14045A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.600347,0.3084213,1,44.2135124,135,1,3,1,5,3,2,NA,3,4,5,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-8_78",1,78,3,14,"test"," (Operator: lizbethpino, Time: )","GM14045A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.18945328537879,7.69243402144815,1.0007006,0.4577607,3,41.6684532,75,1,4,1,5,5,2,NA,3,4,12,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14045A-9_71",1,71,3,7,"test"," (Operator: lizbethpino, Time: )","GM14045A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",9.74165953806671,30.2994011976048,0.3339157,NA,2,41.1422997,45,1,3,1,5,4,2,NA,1,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-10_56",1,56,2,9,"test"," (Operator: lizbethpino, Time: )","GM14047A-10","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",6.72431653380171,22.9496014052155,1.2732782,0.9047515,3,42.740551,110,1,3,1,5,4,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-11_169",1,169,6,24,"test"," (Operator: lizbethpino, Time: )","GM14047A-11","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",8.32539790504694,32.7492858114542,0.9886088,0.5672989,3,40.2397766,85,1,3,1,5,3,2,NA,3,2,14,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-1_159",1,159,5,31,"test"," (Operator: lizbethpino, Time: )","GM14047A-1","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.64836559822278,23.0403046651856,0.7761566,0.3791024,3,42.3149147,60,1,3,1,5,3,2,NA,3,3,17,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-12_31",1,31,1,31,"test"," (Operator: lizbethpino, Time: )","GM14047A-12","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.94381418218137,16.6406310020743,2.0116146,1.2614033,1,41.0554504,145,1,2,1,5,5,2,NA,3,4,3,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-13_781",1,781,25,13,"test"," (Operator: lizbethpino, Time: )","GM14047A-13","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.6778461,1.2320523,3,40.4715309,50,1,3,1,5,5,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-14_702",1,702,22,3,"test"," (Operator: lizbethpino, Time: )","GM14047A-14","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.54495073891625,15.5295566502463,1.0581884,0.5816699,3,43.3722191,80,1,5,2,5,3,2,NA,3,3,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-15_707",1,707,23,3,"test"," (Operator: lizbethpino, Time: )","GM14047A-15","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.65056526207603,5.34429599177799,1.3938653,0.7766233,2,42.1091995,175,1,3,1,5,5,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-16_772",1,772,25,4,"test"," (Operator: lizbethpino, Time: )","GM14047A-16","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.80994410120623,9.4292438952633,1.2885178,1.1852791,2,41.9111443,45,1,5,1,5,2,2,NA,3,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-17_118",1,118,4,11,"test"," (Operator: lizbethpino, Time: )","GM14047A-17","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.90756399860999,13.3302444109811,0.7074471,0.5259045,3,44.4716187,140,1,4,1,5,2,2,NA,3,2,0,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-18_183",1,183,6,10,"test"," (Operator: lizbethpino, Time: )","GM14047A-18","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",5.21582733812952,14.4484412470024,0.7377526,0.2929223,3,39.8239174,40,1,3,1,5,4,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-19_228",1,228,8,29,"test"," (Operator: lizbethpino, Time: )","GM14047A-19","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.03178340200117,6.1065332548558,1.1612405,0.9002295,3,40.5801773,45,3,5,1,5,3,2,NA,3,2,13,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-20_644",1,644,21,4,"test"," (Operator: lizbethpino, Time: )","GM14047A-20","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.77587192681534,14.3510577472842,1.0741893,0.7971053,0,43.0179787,235,1,4,1,5,3,2,NA,3,3,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-21_669",1,669,21,29,"test"," (Operator: lizbethpino, Time: )","GM14047A-21","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",19.4921932000584,35.412228221217,0.8226742,0.4160582,3,43.4751015,45,1,4,1,5,3,2,NA,3,3,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-22_648",1,648,21,8,"test"," (Operator: lizbethpino, Time: )","GM14047A-22","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.9344683,0.2110988,3,40.4041824,75,1,3,1,5,5,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-23_234",1,234,8,23,"test"," (Operator: lizbethpino, Time: )","GM14047A-23","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.4357912178956,26.4498757249379,1.6624731,1.2842571,2,42.8431053,135,1,4,1,5,2,2,NA,3,3,5,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-2_328",1,328,11,8,"test"," (Operator: lizbethpino, Time: )","GM14047A-2","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.38400328669967,5.56792873051225,1.0951587,0.8171049,3,39.4170074,75,1,4,1,5,4,2,NA,3,3,9,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-24_814",1,814,26,19,"test"," (Operator: lizbethpino, Time: )","GM14047A-24","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,0.8145119,0.6565819,3,40.2059708,80,1,3,1,5,5,2,NA,3,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-25_580",1,580,19,4,"test"," (Operator: lizbethpino, Time: )","GM14047A-25","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.0784004,0.6199623,2,40.3325996,95,1,4,1,5,4,2,NA,3,5,7,5,NA,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-3_9",1,9,1,9,"test"," (Operator: lizbethpino, Time: )","GM14047A-3","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.1934758,0.9616617,3,39.8982124,100,1,3,1,5,4,2,NA,3,5,0,5,2,2,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-4_172",1,172,6,21,"test"," (Operator: lizbethpino, Time: )","GM14047A-4","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.6011915,0.9207435,3,41.3101692,110,4,3,1,5,3,2,2,3,3,4,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-5_212",1,212,7,20,"test"," (Operator: lizbethpino, Time: )","GM14047A-5","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",4.80072463768116,15.9239130434783,1.4915084,0.7265784,3,38.6462173,115,1,3,1,5,4,2,NA,3,3,1,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-6_483",1,483,16,30,"test"," (Operator: lizbethpino, Time: )","GM14047A-6","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",7.0403707334462,18.0621156759647,1.1795285,0.7392558,4,42.4993515,95,1,4,1,5,3,2,NA,3,4,7,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-7_853",1,853,27,21,"test"," (Operator: lizbethpino, Time: )","GM14047A-7","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",NA,NA,1.4613653,1.2325521,1,43.8405685,250,1,4,1,5,3,2,NA,3,4,0,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-8_513",1,513,17,1,"test"," (Operator: lizbethpino, Time: )","GM14047A-8","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",3.13004323484291,3.51258193700066,0.7576553,0.1012683,4,37.5129852,85,1,2,1,5,5,2,NA,3,4,2,5,NA,1,NA,100
2022,"202258DVGST_ciat","202258DVGST_ciat",1.2,4,"2022-July-27","2023-June-07","CIAT. Valle, Colombia",NA,"202258DVGST_ciat_rep1_GM14047A-9_818",1,818,26,15,"test"," (Operator: lizbethpino, Time: )","GM14047A-9","test",3.483333333,-76.36666667,965,"Valle","Colombia","Mid-altitude torpics","ciat",26.9600178691088,54.1880723698905,1.401644,1.2074611,1,40.7634087,170,1,3,1,5,3,2,NA,3,4,3,5,NA,1,NA,100
